rime_group,initial,base,tone1,tone2,tone3,tone4,tone5,tone7,tone8,tone9,tone1_num,tone2_num,tone3_num,tone4_num,tone5_num,tone7_num,tone8_num,tone9_num
at,h,hat,hat,hát,hàt,hat,hât,hāt,ha̍t,ha̋t,hat1,hat2,hat3,hat4,hat5,hat7,hat8,hat9
at,j,jat,jat,ját,jàt,jat,jât,jāt,ja̍t,ja̋t,jat1,jat2,jat3,jat4,jat5,jat7,jat8,jat9
at,k,kat,kat,kát,kàt,kat,kât,kāt,ka̍t,ka̋t,kat1,kat2,kat3,kat4,kat5,kat7,kat8,kat9
at,kh,khat,khat,khát,khàt,khat,khât,khāt,kha̍t,kha̋t,khat1,khat2,khat3,khat4,khat5,khat7,khat8,khat9
at,l,lat,lat,lát,làt,lat,lât,lāt,la̍t,la̋t,lat1,lat2,lat3,lat4,lat5,lat7,lat8,lat9
at,m,mat,mat,mát,màt,mat,mât,māt,ma̍t,ma̋t,mat1,mat2,mat3,mat4,mat5,mat7,mat8,mat9
at,n,nat,nat,nát,nàt,nat,nât,nāt,na̍t,na̋t,nat1,nat2,nat3,nat4,nat5,nat7,nat8,nat9
at,ng,ngat,ngat,ngát,ngàt,ngat,ngât,ngāt,nga̍t,nga̋t,ngat1,ngat2,ngat3,ngat4,ngat5,ngat7,ngat8,ngat9
at,p,pat,pat,pát,pàt,pat,pât,pāt,pa̍t,pa̋t,pat1,pat2,pat3,pat4,pat5,pat7,pat8,pat9
at,ph,phat,phat,phát,phàt,phat,phât,phāt,pha̍t,pha̋t,phat1,phat2,phat3,phat4,phat5,phat7,phat8,phat9
at,s,sat,sat,sát,sàt,sat,sât,sāt,sa̍t,sa̋t,sat1,sat2,sat3,sat4,sat5,sat7,sat8,sat9
at,t,tat,tat,tát,tàt,tat,tât,tāt,ta̍t,ta̋t,tat1,tat2,tat3,tat4,tat5,tat7,tat8,tat9
at,th,that,that,thát,thàt,that,thât,thāt,tha̍t,tha̋t,that1,that2,that3,that4,that5,that7,that8,that9
at,ts,tsat,tsat,tsát,tsàt,tsat,tsât,tsāt,tsa̍t,tsa̋t,tsat1,tsat2,tsat3,tsat4,tsat5,tsat7,tsat8,tsat9
at,tsh,tshat,tshat,tshát,tshàt,tshat,tshât,tshāt,tsha̍t,tsha̋t,tshat1,tshat2,tshat3,tshat4,tshat5,tshat7,tshat8,tshat9
au,,au,au,áu,àu,,âu,āu,,a̋u,au1,au2,au3,,au5,au7,,au9
au,b,bau,bau,báu,bàu,,bâu,bāu,,ba̋u,bau1,bau2,bau3,,bau5,bau7,,bau9
au,g,gau,gau,gáu,gàu,,gâu,gāu,,ga̋u,gau1,gau2,gau3,,gau5,gau7,,gau9
au,h,hau,hau,háu,hàu,,hâu,hāu,,ha̋u,hau1,hau2,hau3,,hau5,hau7,,hau9
au,j,jau,jau,jáu,jàu,,jâu,jāu,,ja̋u,jau1,jau2,jau3,,jau5,jau7,,jau9
au,k,kau,kau,káu,kàu,,kâu,kāu,,ka̋u,kau1,kau2,kau3,,kau5,kau7,,kau9
au,kh,khau,khau,kháu,khàu,,khâu,khāu,,kha̋u,khau1,khau2,khau3,,khau5,khau7,,khau9
au,l,lau,lau,láu,làu,,lâu,lāu,,la̋u,lau1,lau2,lau3,,lau5,lau7,,lau9
au,m,mau,mau,máu,màu,,mâu,māu,,ma̋u,mau1,mau2,mau3,,mau5,mau7,,mau9
au,n,nau,nau,náu,nàu,,nâu,nāu,,na̋u,nau1,nau2,nau3,,nau5,nau7,,nau9
au,ng,ngau,ngau,ngáu,ngàu,,ngâu,ngāu,,nga̋u,ngau1,ngau2,ngau3,,ngau5,ngau7,,ngau9
au,p,pau,pau,páu,pàu,,pâu,pāu,,pa̋u,pau1,pau2,pau3,,pau5,pau7,,pau9
au,ph,phau,phau,pháu,phàu,,phâu,phāu,,pha̋u,phau1,phau2,phau3,,phau5,phau7,,phau9
au,s,sau,sau,sáu,sàu,,sâu,sāu,,sa̋u,sau1,sau2,sau3,,sau5,sau7,,sau9
au,t,tau,tau,táu,tàu,,tâu,tāu,,ta̋u,tau1,tau2,tau3,,tau5,tau7,,tau9
au,th,thau,thau,tháu,thàu,,thâu,thāu,,tha̋u,thau1,thau2,thau3,,thau5,thau7,,thau9
au,ts,tsau,tsau,tsáu,tsàu,,tsâu,tsāu,,tsa̋u,tsau1,tsau2,tsau3,,tsau5,tsau7,,tsau9
au,tsh,tshau,tshau,tsháu,tshàu,,tshâu,tshāu,,tsha̋u,tshau1,tshau2,tshau3,,tshau5,tshau7,,tshau9
auh,,auh,auh,áuh,àuh,auh,âuh,āuh,a̍uh,a̋uh,auh1,auh2,auh3,auh4,auh5,auh7,auh8,auh9
auh,b,bauh,bauh,báuh,bàuh,bauh,bâuh,bāuh,ba̍uh,ba̋uh,bauh1,bauh2,bauh3,bauh4,bauh5,bauh7,bauh8,bauh9
auh,g,gauh,gauh,gáuh,gàuh,gauh,gâuh,gāuh,ga̍uh,ga̋uh,gauh1,gauh2,gauh3,gauh4,gauh5,gauh7,gauh8,gauh9
auh,h,hauh,hauh,háuh,hàuh,hauh,hâuh,hāuh,ha̍uh,ha̋uh,hauh1,hauh2,hauh3,hauh4,hauh5,hauh7,hauh8,hauh9
auh,j,jauh,jauh,jáuh,jàuh,jauh,jâuh,jāuh,ja̍uh,ja̋uh,jauh1,jauh2,jauh3,jauh4,jauh5,jauh7,jauh8,jauh9
auh,k,kauh,kauh,káuh,kàuh,kauh,kâuh,kāuh,ka̍uh,ka̋uh,kauh1,kauh2,kauh3,kauh4,kauh5,kauh7,kauh8,kauh9
auh,kh,khauh,khauh,kháuh,khàuh,khauh,khâuh,khāuh,kha̍uh,kha̋uh,khauh1,khauh2,khauh3,khauh4,khauh5,khauh7,khauh8,khauh9
auh,l,lauh,lauh,láuh,làuh,lauh,lâuh,lāuh,la̍uh,la̋uh,lauh1,lauh2,lauh3,lauh4,lauh5,lauh7,lauh8,lauh9
auh,m,mauh,mauh,máuh,màuh,mauh,mâuh,māuh,ma̍uh,ma̋uh,mauh1,mauh2,mauh3,mauh4,mauh5,mauh7,mauh8,mauh9
auh,n,nauh,nauh,náuh,nàuh,nauh,nâuh,nāuh,na̍uh,na̋uh,nauh1,nauh2,nauh3,nauh4,nauh5,nauh7,nauh8,nauh9
auh,ng,ngauh,ngauh,ngáuh,ngàuh,ngauh,ngâuh,ngāuh,nga̍uh,nga̋uh,ngauh1,ngauh2,ngauh3,ngauh4,ngauh5,ngauh7,ngauh8,ngauh9
auh,p,pauh,pauh,páuh,pàuh,pauh,pâuh,pāuh,pa̍uh,pa̋uh,pauh1,pauh2,pauh3,pauh4,pauh5,pauh7,pauh8,pauh9
auh,ph,phauh,phauh,pháuh,phàuh,phauh,phâuh,phāuh,pha̍uh,pha̋uh,phauh1,phauh2,phauh3,phauh4,phauh5,phauh7,phauh8,phauh9
auh,s,sauh,sauh,sáuh,sàuh,sauh,sâuh,sāuh,sa̍uh,sa̋uh,sauh1,sauh2,sauh3,sauh4,sauh5,sauh7,sauh8,sauh9
auh,t,tauh,tauh,táuh,tàuh,tauh,tâuh,tāuh,ta̍uh,ta̋uh,tauh1,tauh2,tauh3,tauh4,tauh5,tauh7,tauh8,tauh9
auh,th,thauh,thauh,tháuh,thàuh,thauh,thâuh,thāuh,tha̍uh,tha̋uh,thauh1,thauh2,thauh3,thauh4,thauh5,thauh7,thauh8,thauh9
auh,ts,tsauh,tsauh,tsáuh,tsàuh,tsauh,tsâuh,tsāuh,tsa̍uh,tsa̋uh,tsauh1,tsauh2,tsauh3,tsauh4,tsauh5,tsauh7,tsauh8,tsauh9
auh,tsh,tshauh,tshauh,tsháuh,tshàuh,tshauh,tshâuh,tshāuh,tsha̍uh,tsha̋uh,tshauh1,tshauh2,tshauh3,tshauh4,tshauh5,tshauh7,tshauh8,tshauh9
e,,e,e,é,è,,ê,ē,,e̋,e1,e2,e3,,e5,e7,,e9
e,b,be,be,bé,bè,,bê,bē,,be̋,be1,be2,be3,,be5,be7,,be9
e,g,ge,ge,gé,gè,,gê,gē,,ge̋,ge1,ge2,ge3,,ge5,ge7,,ge9
e,h,he,he,hé,hè,,hê,hē,,he̋,he1,he2,he3,,he5,he7,,he9
e,j,je,je,jé,jè,,jê,jē,,je̋,je1,je2,je3,,je5,je7,,je9
e,k,ke,ke,ké,kè,,kê,kē,,ke̋,ke1,ke2,ke3,,ke5,ke7,,ke9
e,kh,khe,khe,khé,khè,,khê,khē,,khe̋,khe1,khe2,khe3,,khe5,khe7,,khe9
e,l,le,le,lé,lè,,lê,lē,,le̋,le1,le2,le3,,le5,le7,,le9
e,m,me,me,mé,mè,,mê,mē,,me̋,me1,me2,me3,,me5,me7,,me9
e,n,ne,ne,né,nè,,nê,nē,,ne̋,ne1,ne2,ne3,,ne5,ne7,,ne9
e,ng,nge,nge,ngé,ngè,,ngê,ngē,,nge̋,nge1,nge2,nge3,,nge5,nge7,,nge9
e,p,pe,pe,pé,pè,,pê,pē,,pe̋,pe1,pe2,pe3,,pe5,pe7,,pe9
e,ph,phe,phe,phé,phè,,phê,phē,,phe̋,phe1,phe2,phe3,,phe5,phe7,,phe9
e,s,se,se,sé,sè,,sê,sē,,se̋,se1,se2,se3,,se5,se7,,se9
e,t,te,te,té,tè,,tê,tē,,te̋,te1,te2,te3,,te5,te7,,te9
e,th,the,the,thé,thè,,thê,thē,,the̋,the1,the2,the3,,the5,the7,,the9
e,ts,tse,tse,tsé,tsè,,tsê,tsē,,tse̋,tse1,tse2,tse3,,tse5,tse7,,tse9
e,tsh,tshe,tshe,tshé,tshè,,tshê,tshē,,tshe̋,tshe1,tshe2,tshe3,,tshe5,tshe7,,tshe9
eh,,eh,eh,éh,èh,eh,êh,ēh,e̍h,e̋h,eh1,eh2,eh3,eh4,eh5,eh7,eh8,eh9
eh,b,beh,beh,béh,bèh,beh,bêh,bēh,be̍h,be̋h,beh1,beh2,beh3,beh4,beh5,beh7,beh8,beh9
eh,g,geh,geh,géh,gèh,geh,gêh,gēh,ge̍h,ge̋h,geh1,geh2,geh3,geh4,geh5,geh7,geh8,geh9
eh,h,heh,heh,héh,hèh,heh,hêh,hēh,he̍h,he̋h,heh1,heh2,heh3,heh4,heh5,heh7,heh8,heh9
eh,j,jeh,jeh,jéh,jèh,jeh,jêh,jēh,je̍h,je̋h,jeh1,jeh2,jeh3,jeh4,jeh5,jeh7,jeh8,jeh9
eh,k,keh,keh,kéh,kèh,keh,kêh,kēh,ke̍h,ke̋h,keh1,keh2,keh3,keh4,keh5,keh7,keh8,keh9
eh,kh,kheh,kheh,khéh,khèh,kheh,khêh,khēh,khe̍h,khe̋h,kheh1,kheh2,kheh3,kheh4,kheh5,kheh7,kheh8,kheh9
eh,l,leh,leh,léh,lèh,leh,lêh,lēh,le̍h,le̋h,leh1,leh2,leh3,leh4,leh5,leh7,leh8,leh9
eh,m,meh,meh,méh,mèh,meh,mêh,mēh,me̍h,me̋h,meh1,meh2,meh3,meh4,meh5,meh7,meh8,meh9
eh,n,neh,neh,néh,nèh,neh,nêh,nēh,ne̍h,ne̋h,neh1,neh2,neh3,neh4,neh5,neh7,neh8,neh9
eh,ng,ngeh,ngeh,ngéh,ngèh,ngeh,ngêh,ngēh,nge̍h,nge̋h,ngeh1,ngeh2,ngeh3,ngeh4,ngeh5,ngeh7,ngeh8,ngeh9
eh,p,peh,peh,péh,pèh,peh,pêh,pēh,pe̍h,pe̋h,peh1,peh2,peh3,peh4,peh5,peh7,peh8,peh9
eh,ph,pheh,pheh,phéh,phèh,pheh,phêh,phēh,phe̍h,phe̋h,pheh1,pheh2,pheh3,pheh4,pheh5,pheh7,pheh8,pheh9
eh,s,seh,seh,séh,sèh,seh,sêh,sēh,se̍h,se̋h,seh1,seh2,seh3,seh4,seh5,seh7,seh8,seh9
eh,t,teh,teh,téh,tèh,teh,têh,tēh,te̍h,te̋h,teh1,teh2,teh3,teh4,teh5,teh7,teh8,teh9
eh,th,theh,theh,théh,thèh,theh,thêh,thēh,the̍h,the̋h,theh1,theh2,theh3,theh4,theh5,theh7,theh8,theh9
eh,ts,tseh,tseh,tséh,tsèh,tseh,tsêh,tsēh,tse̍h,tse̋h,tseh1,tseh2,tseh3,tseh4,tseh5,tseh7,tseh8,tseh9
eh,tsh,tsheh,tsheh,tshéh,tshèh,tsheh,tshêh,tshēh,tshe̍h,tshe̋h,tsheh1,tsheh2,tsheh3,tsheh4,tsheh5,tsheh7,tsheh8,tsheh9
enn,,enn,enn,énn,ènn,,ênn,ēnn,,e̋nn,enn1,enn2,enn3,,enn5,enn7,,enn9
enn,b,benn,benn,bénn,bènn,,bênn,bēnn,,be̋nn,benn1,benn2,benn3,,benn5,benn7,,benn9
enn,g,genn,genn,génn,gènn,,gênn,gēnn,,ge̋nn,genn1,genn2,genn3,,genn5,genn7,,genn9
enn,h,henn,henn,hénn,hènn,,hênn,hēnn,,he̋nn,henn1,henn2,henn3,,henn5,henn7,,henn9
enn,j,jenn,jenn,jénn,jènn,,jênn,jēnn,,je̋nn,jenn1,jenn2,jenn3,,jenn5,jenn7,,jenn9
enn,k,kenn,kenn,kénn,kènn,,kênn,kēnn,,ke̋nn,kenn1,kenn2,kenn3,,kenn5,kenn7,,kenn9
enn,kh,khenn,khenn,khénn,khènn,,khênn,khēnn,,khe̋nn,khenn1,khenn2,khenn3,,khenn5,khenn7,,khenn9
enn,l,lenn,lenn,lénn,lènn,,lênn,lēnn,,le̋nn,lenn1,lenn2,lenn3,,lenn5,lenn7,,lenn9
enn,m,menn,menn,ménn,mènn,,mênn,mēnn,,me̋nn,menn1,menn2,menn3,,menn5,menn7,,menn9
enn,n,nenn,nenn,nénn,nènn,,nênn,nēnn,,ne̋nn,nenn1,nenn2,nenn3,,nenn5,nenn7,,nenn9
enn,ng,ngenn,ngenn,ngénn,ngènn,,ngênn,ngēnn,,nge̋nn,ngenn1,ngenn2,ngenn3,,ngenn5,ngenn7,,ngenn9
enn,p,penn,penn,pénn,pènn,,pênn,pēnn,,pe̋nn,penn1,penn2,penn3,,penn5,penn7,,penn9
enn,ph,phenn,phenn,phénn,phènn,,phênn,phēnn,,phe̋nn,phenn1,phenn2,phenn3,,phenn5,phenn7,,phenn9
enn,s,senn,senn,sénn,sènn,,sênn,sēnn,,se̋nn,senn1,senn2,senn3,,senn5,senn7,,senn9
enn,t,tenn,tenn,ténn,tènn,,tênn,tēnn,,te̋nn,tenn1,tenn2,tenn3,,tenn5,tenn7,,tenn9
enn,th,thenn,thenn,thénn,thènn,,thênn,thēnn,,the̋nn,thenn1,thenn2,thenn3,,thenn5,thenn7,,thenn9
enn,ts,tsenn,tsenn,tsénn,tsènn,,tsênn,tsēnn,,tse̋nn,tsenn1,tsenn2,tsenn3,,tsenn5,tsenn7,,tsenn9
enn,tsh,tshenn,tshenn,tshénn,tshènn,,tshênn,tshēnn,,tshe̋nn,tshenn1,tshenn2,tshenn3,,tshenn5,tshenn7,,tshenn9
ennh,,ennh,ennh,énnh,ènnh,ennh,ênnh,ēnnh,e̍nnh,e̋nnh,ennh1,ennh2,ennh3,ennh4,ennh5,ennh7,ennh8,ennh9
ennh,b,bennh,bennh,bénnh,bènnh,bennh,bênnh,bēnnh,be̍nnh,be̋nnh,bennh1,bennh2,bennh3,bennh4,bennh5,bennh7,bennh8,bennh9
ennh,g,gennh,gennh,génnh,gènnh,gennh,gênnh,gēnnh,ge̍nnh,ge̋nnh,gennh1,gennh2,gennh3,gennh4,gennh5,gennh7,gennh8,gennh9
ennh,h,hennh,hennh,hénnh,hènnh,hennh,hênnh,hēnnh,he̍nnh,he̋nnh,hennh1,hennh2,hennh3,hennh4,hennh5,hennh7,hennh8,hennh9
ennh,j,jennh,jennh,jénnh,jènnh,jennh,jênnh,jēnnh,je̍nnh,je̋nnh,jennh1,jennh2,jennh3,jennh4,jennh5,jennh7,jennh8,jennh9
ennh,k,kennh,kennh,kénnh,kènnh,kennh,kênnh,kēnnh,ke̍nnh,ke̋nnh,kennh1,kennh2,kennh3,kennh4,kennh5,kennh7,kennh8,kennh9
ennh,kh,khennh,khennh,khénnh,khènnh,khennh,khênnh,khēnnh,khe̍nnh,khe̋nnh,khennh1,khennh2,khennh3,khennh4,khennh5,khennh7,khennh8,khennh9
ennh,l,lennh,lennh,lénnh,lènnh,lennh,lênnh,lēnnh,le̍nnh,le̋nnh,lennh1,lennh2,lennh3,lennh4,lennh5,lennh7,lennh8,lennh9
ennh,m,mennh,mennh,ménnh,mènnh,mennh,mênnh,mēnnh,me̍nnh,me̋nnh,mennh1,mennh2,mennh3,mennh4,mennh5,mennh7,mennh8,mennh9
ennh,n,nennh,nennh,nénnh,nènnh,nennh,nênnh,nēnnh,ne̍nnh,ne̋nnh,nennh1,nennh2,nennh3,nennh4,nennh5,nennh7,nennh8,nennh9
ennh,ng,ngennh,ngennh,ngénnh,ngènnh,ngennh,ngênnh,ngēnnh,nge̍nnh,nge̋nnh,ngennh1,ngennh2,ngennh3,ngennh4,ngennh5,ngennh7,ngennh8,ngennh9
ennh,p,pennh,pennh,pénnh,pènnh,pennh,pênnh,pēnnh,pe̍nnh,pe̋nnh,pennh1,pennh2,pennh3,pennh4,pennh5,pennh7,pennh8,pennh9
ennh,ph,phennh,phennh,phénnh,phènnh,phennh,phênnh,phēnnh,phe̍nnh,phe̋nnh,phennh1,phennh2,phennh3,phennh4,phennh5,phennh7,phennh8,phennh9
ennh,s,sennh,sennh,sénnh,sènnh,sennh,sênnh,sēnnh,se̍nnh,se̋nnh,sennh1,sennh2,sennh3,sennh4,sennh5,sennh7,sennh8,sennh9
ennh,t,tennh,tennh,ténnh,tènnh,tennh,tênnh,tēnnh,te̍nnh,te̋nnh,tennh1,tennh2,tennh3,tennh4,tennh5,tennh7,tennh8,tennh9
ennh,th,thennh,thennh,thénnh,thènnh,thennh,thênnh,thēnnh,the̍nnh,the̋nnh,thennh1,thennh2,thennh3,thennh4,thennh5,thennh7,thennh8,thennh9
ennh,ts,tsennh,tsennh,tsénnh,tsènnh,tsennh,tsênnh,tsēnnh,tse̍nnh,tse̋nnh,tsennh1,tsennh2,tsennh3,tsennh4,tsennh5,tsennh7,tsennh8,tsennh9
ennh,tsh,tshennh,tshennh,tshénnh,tshènnh,tshennh,tshênnh,tshēnnh,tshe̍nnh,tshe̋nnh,tshennh1,tshennh2,tshennh3,tshennh4,tshennh5,tshennh7,tshennh8,tshennh9
i,,i,i,í,ì,,î,ī,,i̋,i1,i2,i3,,i5,i7,,i9
i,b,bi,bi,bí,bì,,bî,bī,,bi̋,bi1,bi2,bi3,,bi5,bi7,,bi9
i,g,gi,gi,gí,gì,,gî,gī,,gi̋,gi1,gi2,gi3,,gi5,gi7,,gi9
i,h,hi,hi,hí,hì,,hî,hī,,hi̋,hi1,hi2,hi3,,hi5,hi7,,hi9
i,j,ji,ji,jí,jì,,jî,jī,,ji̋,ji1,ji2,ji3,,ji5,ji7,,ji9
i,k,ki,ki,kí,kì,,kî,kī,,ki̋,ki1,ki2,ki3,,ki5,ki7,,ki9
i,kh,khi,khi,khí,khì,,khî,khī,,khi̋,khi1,khi2,khi3,,khi5,khi7,,khi9
i,l,li,li,lí,lì,,lî,lī,,li̋,li1,li2,li3,,li5,li7,,li9
i,m,mi,mi,mí,mì,,mî,mī,,mi̋,mi1,mi2,mi3,,mi5,mi7,,mi9
i,n,ni,ni,ní,nì,,nî,nī,,ni̋,ni1,ni2,ni3,,ni5,ni7,,ni9
i,ng,ngi,ngi,ngí,ngì,,ngî,ngī,,ngi̋,ngi1,ngi2,ngi3,,ngi5,ngi7,,ngi9
i,p,pi,pi,pí,pì,,pî,pī,,pi̋,pi1,pi2,pi3,,pi5,pi7,,pi9
i,ph,phi,phi,phí,phì,,phî,phī,,phi̋,phi1,phi2,phi3,,phi5,phi7,,phi9
i,s,si,si,sí,sì,,sî,sī,,si̋,si1,si2,si3,,si5,si7,,si9
i,t,ti,ti,tí,tì,,tî,tī,,ti̋,ti1,ti2,ti3,,ti5,ti7,,ti9
i,th,thi,thi,thí,thì,,thî,thī,,thi̋,thi1,thi2,thi3,,thi5,thi7,,thi9
i,ts,tsi,tsi,tsí,tsì,,tsî,tsī,,tsi̋,tsi1,tsi2,tsi3,,tsi5,tsi7,,tsi9
i,tsh,tshi,tshi,tshí,tshì,,tshî,tshī,,tshi̋,tshi1,tshi2,tshi3,,tshi5,tshi7,,tshi9
ia,,ia,ia,iá,ià,,iâ,iā,,ia̋,ia1,ia2,ia3,,ia5,ia7,,ia9
ia,b,bia,bia,biá,bià,,biâ,biā,,bia̋,bia1,bia2,bia3,,bia5,bia7,,bia9
ia,g,gia,gia,giá,già,,giâ,giā,,gia̋,gia1,gia2,gia3,,gia5,gia7,,gia9
ia,h,hia,hia,hiá,hià,,hiâ,hiā,,hia̋,hia1,hia2,hia3,,hia5,hia7,,hia9
ia,j,jia,jia,jiá,jià,,jiâ,jiā,,jia̋,jia1,jia2,jia3,,jia5,jia7,,jia9
ia,k,kia,kia,kiá,kià,,kiâ,kiā,,kia̋,kia1,kia2,kia3,,kia5,kia7,,kia9
ia,kh,khia,khia,khiá,khià,,khiâ,khiā,,khia̋,khia1,khia2,khia3,,khia5,khia7,,khia9
ia,l,lia,lia,liá,lià,,liâ,liā,,lia̋,lia1,lia2,lia3,,lia5,lia7,,lia9
ia,m,mia,mia,miá,mià,,miâ,miā,,mia̋,mia1,mia2,mia3,,mia5,mia7,,mia9
ia,n,nia,nia,niá,nià,,niâ,niā,,nia̋,nia1,nia2,nia3,,nia5,nia7,,nia9
ia,ng,ngia,ngia,ngiá,ngià,,ngiâ,ngiā,,ngia̋,ngia1,ngia2,ngia3,,ngia5,ngia7,,ngia9
ia,p,pia,pia,piá,pià,,piâ,piā,,pia̋,pia1,pia2,pia3,,pia5,pia7,,pia9
ia,ph,phia,phia,phiá,phià,,phiâ,phiā,,phia̋,phia1,phia2,phia3,,phia5,phia7,,phia9
ia,s,sia,sia,siá,sià,,siâ,siā,,sia̋,sia1,sia2,sia3,,sia5,sia7,,sia9
ia,t,tia,tia,tiá,tià,,tiâ,tiā,,tia̋,tia1,tia2,tia3,,tia5,tia7,,tia9
ia,th,thia,thia,thiá,thià,,thiâ,thiā,,thia̋,thia1,thia2,thia3,,thia5,thia7,,thia9
ia,ts,tsia,tsia,tsiá,tsià,,tsiâ,tsiā,,tsia̋,tsia1,tsia2,tsia3,,tsia5,tsia7,,tsia9
ia,tsh,tshia,tshia,tshiá,tshià,,tshiâ,tshiā,,tshia̋,tshia1,tshia2,tshia3,,tshia5,tshia7,,tshia9
iah,,iah,iah,iáh,iàh,iah,iâh,iāh,ia̍h,ia̋h,iah1,iah2,iah3,iah4,iah5,iah7,iah8,iah9
iah,b,biah,biah,biáh,biàh,biah,biâh,biāh,bia̍h,bia̋h,biah1,biah2,biah3,biah4,biah5,biah7,biah8,biah9
iah,g,giah,giah,giáh,giàh,giah,giâh,giāh,gia̍h,gia̋h,giah1,giah2,giah3,giah4,giah5,giah7,giah8,giah9
iah,h,hiah,hiah,hiáh,hiàh,hiah,hiâh,hiāh,hia̍h,hia̋h,hiah1,hiah2,hiah3,hiah4,hiah5,hiah7,hiah8,hiah9
iah,j,jiah,jiah,jiáh,jiàh,jiah,jiâh,jiāh,jia̍h,jia̋h,jiah1,jiah2,jiah3,jiah4,jiah5,jiah7,jiah8,jiah9
iah,k,kiah,kiah,kiáh,kiàh,kiah,kiâh,kiāh,kia̍h,kia̋h,kiah1,kiah2,kiah3,kiah4,kiah5,kiah7,kiah8,kiah9
iah,kh,khiah,khiah,khiáh,khiàh,khiah,khiâh,khiāh,khia̍h,khia̋h,khiah1,khiah2,khiah3,khiah4,khiah5,khiah7,khiah8,khiah9
iah,l,liah,liah,liáh,liàh,liah,liâh,liāh,lia̍h,lia̋h,liah1,liah2,liah3,liah4,liah5,liah7,liah8,liah9
iah,m,miah,miah,miáh,miàh,miah,miâh,miāh,mia̍h,mia̋h,miah1,miah2,miah3,miah4,miah5,miah7,miah8,miah9
iah,n,niah,niah,niáh,niàh,niah,niâh,niāh,nia̍h,nia̋h,niah1,niah2,niah3,niah4,niah5,niah7,niah8,niah9
iah,ng,ngiah,ngiah,ngiáh,ngiàh,ngiah,ngiâh,ngiāh,ngia̍h,ngia̋h,ngiah1,ngiah2,ngiah3,ngiah4,ngiah5,ngiah7,ngiah8,ngiah9
iah,p,piah,piah,piáh,piàh,piah,piâh,piāh,pia̍h,pia̋h,piah1,piah2,piah3,piah4,piah5,piah7,piah8,piah9
iah,ph,phiah,phiah,phiáh,phiàh,phiah,phiâh,phiāh,phia̍h,phia̋h,phiah1,phiah2,phiah3,phiah4,phiah5,phiah7,phiah8,phiah9
iah,s,siah,siah,siáh,siàh,siah,siâh,siāh,sia̍h,sia̋h,siah1,siah2,siah3,siah4,siah5,siah7,siah8,siah9
iah,t,tiah,tiah,tiáh,tiàh,tiah,tiâh,tiāh,tia̍h,tia̋h,tiah1,tiah2,tiah3,tiah4,tiah5,tiah7,tiah8,tiah9
iah,th,thiah,thiah,thiáh,thiàh,thiah,thiâh,thiāh,thia̍h,thia̋h,thiah1,thiah2,thiah3,thiah4,thiah5,thiah7,thiah8,thiah9
iah,ts,tsiah,tsiah,tsiáh,tsiàh,tsiah,tsiâh,tsiāh,tsia̍h,tsia̋h,tsiah1,tsiah2,tsiah3,tsiah4,tsiah5,tsiah7,tsiah8,tsiah9
iah,tsh,tshiah,tshiah,tshiáh,tshiàh,tshiah,tshiâh,tshiāh,tshia̍h,tshia̋h,tshiah1,tshiah2,tshiah3,tshiah4,tshiah5,tshiah7,tshiah8,tshiah9
iak,,iak,iak,iák,iàk,iak,iâk,iāk,ia̍k,ia̋k,iak1,iak2,iak3,iak4,iak5,iak7,iak8,iak9
iak,b,biak,biak,biák,biàk,biak,biâk,biāk,bia̍k,bia̋k,biak1,biak2,biak3,biak4,biak5,biak7,biak8,biak9
iak,g,giak,giak,giák,giàk,giak,giâk,giāk,gia̍k,gia̋k,giak1,giak2,giak3,giak4,giak5,giak7,giak8,giak9
iak,h,hiak,hiak,hiák,hiàk,hiak,hiâk,hiāk,hia̍k,hia̋k,hiak1,hiak2,hiak3,hiak4,hiak5,hiak7,hiak8,hiak9
iak,j,jiak,jiak,jiák,jiàk,jiak,jiâk,jiāk,jia̍k,jia̋k,jiak1,jiak2,jiak3,jiak4,jiak5,jiak7,jiak8,jiak9
iak,k,kiak,kiak,kiák,kiàk,kiak,kiâk,kiāk,kia̍k,kia̋k,kiak1,kiak2,kiak3,kiak4,kiak5,kiak7,kiak8,kiak9
iak,kh,khiak,khiak,khiák,khiàk,khiak,khiâk,khiāk,khia̍k,khia̋k,khiak1,khiak2,khiak3,khiak4,khiak5,khiak7,khiak8,khiak9
iak,l,liak,liak,liák,liàk,liak,liâk,liāk,lia̍k,lia̋k,liak1,liak2,liak3,liak4,liak5,liak7,liak8,liak9
iak,m,miak,miak,miák,miàk,miak,miâk,miāk,mia̍k,mia̋k,miak1,miak2,miak3,miak4,miak5,miak7,miak8,miak9
iak,n,niak,niak,niák,niàk,niak,niâk,niāk,nia̍k,nia̋k,niak1,niak2,niak3,niak4,niak5,niak7,niak8,niak9
iak,ng,ngiak,ngiak,ngiák,ngiàk,ngiak,ngiâk,ngiāk,ngia̍k,ngia̋k,ngiak1,ngiak2,ngiak3,ngiak4,ngiak5,ngiak7,ngiak8,ngiak9
iak,p,piak,piak,piák,piàk,piak,piâk,piāk,pia̍k,pia̋k,piak1,piak2,piak3,piak4,piak5,piak7,piak8,piak9
iak,ph,phiak,phiak,phiák,phiàk,phiak,phiâk,phiāk,phia̍k,phia̋k,phiak1,phiak2,phiak3,phiak4,phiak5,phiak7,phiak8,phiak9
